"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
"185704",40890,"O'Hare Airport","10/29/2009","W",8398,2009-10-29,10,"Oct",2009,29,"Thursday"
"185886",40890,"O'Hare Airport","01/12/2003","U",6083,2003-01-12,1,"Jan",2003,12,"Sunday"
"186136",40890,"O'Hare Airport","06/29/2017","W",13087,2017-06-29,6,"Jun",2017,29,"Thursday"
"186390",40890,"O'Hare Airport","09/20/2006","W",9366,2006-09-20,9,"Sep",2006,20,"Wednesday"
"186683",40890,"O'Hare Airport","01/27/2006","W",8936,2006-01-27,1,"Jan",2006,27,"Friday"
"186742",40890,"O'Hare Airport","11/20/2002","W",7368,2002-11-20,11,"Nov",2002,20,"Wednesday"
"186944",40890,"O'Hare Airport","12/28/2016","W",11646,2016-12-28,12,"Dec",2016,28,"Wednesday"
"186961",40890,"O'Hare Airport","11/22/2010","W",8150,2010-11-22,11,"Nov",2010,22,"Monday"
"187497",40890,"O'Hare Airport","06/07/2005","W",9396,2005-06-07,6,"Jun",2005,7,"Tuesday"
"187591",40890,"O'Hare Airport","09/27/2003","A",5785,2003-09-27,9,"Sep",2003,27,"Saturday"
"187654",40890,"O'Hare Airport","10/08/2005","A",9553,2005-10-08,10,"Oct",2005,8,"Saturday"
"187798",40890,"O'Hare Airport","07/07/2015","W",11922,2015-07-07,7,"Jul",2015,7,"Tuesday"
"187992",40890,"O'Hare Airport","09/30/2006","A",7710,2006-09-30,9,"Sep",2006,30,"Saturday"
"188145",40890,"O'Hare Airport","02/01/2017","W",8221,2017-02-01,2,"Feb",2017,1,"Wednesday"
"189287",40890,"O'Hare Airport","08/12/2009","W",9114,2009-08-12,8,"Aug",2009,12,"Wednesday"
"189413",40890,"O'Hare Airport","12/26/2012","W",10838,2012-12-26,12,"Dec",2012,26,"Wednesday"
"189424",40890,"O'Hare Airport","07/08/2015","W",11498,2015-07-08,7,"Jul",2015,8,"Wednesday"
"189455",40890,"O'Hare Airport","07/20/2001","W",10746,2001-07-20,7,"Jul",2001,20,"Friday"
"189538",40890,"O'Hare Airport","05/18/2017","W",12771,2017-05-18,5,"May",2017,18,"Thursday"
"189580",40890,"O'Hare Airport","10/13/2015","W",11719,2015-10-13,10,"Oct",2015,13,"Tuesday"
"189848",40890,"O'Hare Airport","06/07/2009","U",7611,2009-06-07,6,"Jun",2009,7,"Sunday"
"190124",40890,"O'Hare Airport","09/11/2006","W",9621,2006-09-11,9,"Sep",2006,11,"Monday"
"190125",40890,"O'Hare Airport","09/22/2004","W",8548,2004-09-22,9,"Sep",2004,22,"Wednesday"
"190177",40890,"O'Hare Airport","10/26/2015","W",12769,2015-10-26,10,"Oct",2015,26,"Monday"
"190322",40890,"O'Hare Airport","03/24/2002","U",7140,2002-03-24,3,"Mar",2002,24,"Sunday"
"190344",40890,"O'Hare Airport","05/18/2009","W",9510,2009-05-18,5,"May",2009,18,"Monday"
"190422",40890,"O'Hare Airport","10/16/2010","A",8398,2010-10-16,10,"Oct",2010,16,"Saturday"
"190464",40890,"O'Hare Airport","09/13/2001","W",4337,2001-09-13,9,"Sep",2001,13,"Thursday"
"190513",40890,"O'Hare Airport","05/25/2012","W",13090,2012-05-25,5,"May",2012,25,"Friday"
"190524",40890,"O'Hare Airport","06/17/2011","W",12315,2011-06-17,6,"Jun",2011,17,"Friday"
"190673",40890,"O'Hare Airport","07/06/2008","U",10005,2008-07-06,7,"Jul",2008,6,"Sunday"
"190691",40890,"O'Hare Airport","01/14/2010","W",7205,2010-01-14,1,"Jan",2010,14,"Thursday"
"190776",40890,"O'Hare Airport","06/17/2008","W",9053,2008-06-17,6,"Jun",2008,17,"Tuesday"
"190906",40890,"O'Hare Airport","03/13/2002","W",7097,2002-03-13,3,"Mar",2002,13,"Wednesday"
"190950",40890,"O'Hare Airport","11/07/2009","A",6438,2009-11-07,11,"Nov",2009,7,"Saturday"
"191354",40890,"O'Hare Airport","09/11/2002","W",7251,2002-09-11,9,"Sep",2002,11,"Wednesday"
"191461",40890,"O'Hare Airport","02/27/2001","W",7473,2001-02-27,2,"Feb",2001,27,"Tuesday"
"191532",40890,"O'Hare Airport","01/08/2012","U",7407,2012-01-08,1,"Jan",2012,8,"Sunday"
"191677",40890,"O'Hare Airport","07/27/2004","W",8488,2004-07-27,7,"Jul",2004,27,"Tuesday"
"191680",40890,"O'Hare Airport","06/03/2011","W",11144,2011-06-03,6,"Jun",2011,3,"Friday"
"191726",40890,"O'Hare Airport","08/05/2004","W",9730,2004-08-05,8,"Aug",2004,5,"Thursday"
"191815",40890,"O'Hare Airport","08/15/2012","W",10304,2012-08-15,8,"Aug",2012,15,"Wednesday"
"191884",40890,"O'Hare Airport","11/04/2010","W",9359,2010-11-04,11,"Nov",2010,4,"Thursday"
"191915",40890,"O'Hare Airport","12/31/2014","W",9399,2014-12-31,12,"Dec",2014,31,"Wednesday"
"191955",40890,"O'Hare Airport","04/30/2016","A",8854,2016-04-30,4,"Apr",2016,30,"Saturday"
"192011",40890,"O'Hare Airport","02/10/2010","W",6603,2010-02-10,2,"Feb",2010,10,"Wednesday"
"192046",40890,"O'Hare Airport","06/28/2006","W",9381,2006-06-28,6,"Jun",2006,28,"Wednesday"
"192186",40890,"O'Hare Airport","07/02/2007","W",9380,2007-07-02,7,"Jul",2007,2,"Monday"
"192299",40890,"O'Hare Airport","01/13/2010","W",6620,2010-01-13,1,"Jan",2010,13,"Wednesday"
"192490",40890,"O'Hare Airport","07/07/2004","W",8471,2004-07-07,7,"Jul",2004,7,"Wednesday"
"192769",40890,"O'Hare Airport","05/09/2014","W",11011,2014-05-09,5,"May",2014,9,"Friday"
"192776",40890,"O'Hare Airport","03/06/2003","W",6254,2003-03-06,3,"Mar",2003,6,"Thursday"
"192882",40890,"O'Hare Airport","05/25/2002","A",6723,2002-05-25,5,"May",2002,25,"Saturday"
"192942",40890,"O'Hare Airport","02/06/2002","W",6356,2002-02-06,2,"Feb",2002,6,"Wednesday"
"193049",40890,"O'Hare Airport","05/28/2010","W",11773,2010-05-28,5,"May",2010,28,"Friday"
"193177",40890,"O'Hare Airport","09/12/2015","A",10678,2015-09-12,9,"Sep",2015,12,"Saturday"
"193244",40890,"O'Hare Airport","03/13/2001","W",7728,2001-03-13,3,"Mar",2001,13,"Tuesday"
"193346",40890,"O'Hare Airport","02/25/2013","W",8925,2013-02-25,2,"Feb",2013,25,"Monday"
"193412",40890,"O'Hare Airport","12/29/2008","W",10199,2008-12-29,12,"Dec",2008,29,"Monday"
"193413",40890,"O'Hare Airport","01/22/2007","W",9142,2007-01-22,1,"Jan",2007,22,"Monday"
"193462",40890,"O'Hare Airport","09/25/2016","U",11176,2016-09-25,9,"Sep",2016,25,"Sunday"
"193697",40890,"O'Hare Airport","04/17/2013","W",8037,2013-04-17,4,"Apr",2013,17,"Wednesday"
"193849",40890,"O'Hare Airport","02/25/2010","W",7557,2010-02-25,2,"Feb",2010,25,"Thursday"
"194354",40890,"O'Hare Airport","12/15/2009","W",7228,2009-12-15,12,"Dec",2009,15,"Tuesday"
"194857",40890,"O'Hare Airport","11/26/2013","W",9179,2013-11-26,11,"Nov",2013,26,"Tuesday"
"194860",40890,"O'Hare Airport","11/25/2010","U",6336,2010-11-25,11,"Nov",2010,25,"Thursday"
"194872",40890,"O'Hare Airport","05/18/2014","U",10509,2014-05-18,5,"May",2014,18,"Sunday"
"194914",40890,"O'Hare Airport","12/08/2007","A",5775,2007-12-08,12,"Dec",2007,8,"Saturday"
"194968",40890,"O'Hare Airport","01/27/2015","W",7562,2015-01-27,1,"Jan",2015,27,"Tuesday"
"194984",40890,"O'Hare Airport","01/05/2007","W",9714,2007-01-05,1,"Jan",2007,5,"Friday"
"194986",40890,"O'Hare Airport","09/12/2003","W",9346,2003-09-12,9,"Sep",2003,12,"Friday"
"195029",40890,"O'Hare Airport","06/02/2015","W",11368,2015-06-02,6,"Jun",2015,2,"Tuesday"
"195047",40890,"O'Hare Airport","06/10/2002","W",8413,2002-06-10,6,"Jun",2002,10,"Monday"
"195112",40890,"O'Hare Airport","07/02/2017","U",10038,2017-07-02,7,"Jul",2017,2,"Sunday"
"195243",40890,"O'Hare Airport","06/10/2004","W",10099,2004-06-10,6,"Jun",2004,10,"Thursday"
"195339",40890,"O'Hare Airport","03/06/2013","W",8144,2013-03-06,3,"Mar",2013,6,"Wednesday"
"195422",40890,"O'Hare Airport","06/27/2017","W",11479,2017-06-27,6,"Jun",2017,27,"Tuesday"
"195481",40890,"O'Hare Airport","09/27/2009","U",7798,2009-09-27,9,"Sep",2009,27,"Sunday"
"195582",40890,"O'Hare Airport","11/17/2014","W",9740,2014-11-17,11,"Nov",2014,17,"Monday"
"195861",40890,"O'Hare Airport","02/28/2008","W",7802,2008-02-28,2,"Feb",2008,28,"Thursday"
"195906",40890,"O'Hare Airport","06/04/2010","W",9878,2010-06-04,6,"Jun",2010,4,"Friday"
"195924",40890,"O'Hare Airport","11/24/2007","A",9205,2007-11-24,11,"Nov",2007,24,"Saturday"
"196270",40890,"O'Hare Airport","09/12/2014","W",13093,2014-09-12,9,"Sep",2014,12,"Friday"
"196411",40890,"O'Hare Airport","12/16/2002","W",7884,2002-12-16,12,"Dec",2002,16,"Monday"
"196564",40890,"O'Hare Airport","04/03/2013","W",8772,2013-04-03,4,"Apr",2013,3,"Wednesday"
"196885",40890,"O'Hare Airport","12/28/2009","W",10475,2009-12-28,12,"Dec",2009,28,"Monday"
"196955",40890,"O'Hare Airport","01/08/2008","W",7659,2008-01-08,1,"Jan",2008,8,"Tuesday"
"197443",40890,"O'Hare Airport","10/18/2004","W",9392,2004-10-18,10,"Oct",2004,18,"Monday"
"197802",40890,"O'Hare Airport","02/03/2009","W",6216,2009-02-03,2,"Feb",2009,3,"Tuesday"
"197826",40890,"O'Hare Airport","05/12/2016","W",13030,2016-05-12,5,"May",2016,12,"Thursday"
"197927",40890,"O'Hare Airport","02/12/2004","W",7367,2004-02-12,2,"Feb",2004,12,"Thursday"
"197942",40890,"O'Hare Airport","07/12/2008","A",0,2008-07-12,7,"Jul",2008,12,"Saturday"
"197967",40890,"O'Hare Airport","07/18/2003","W",9869,2003-07-18,7,"Jul",2003,18,"Friday"
"198035",40890,"O'Hare Airport","07/07/2016","W",11868,2016-07-07,7,"Jul",2016,7,"Thursday"
"198225",40890,"O'Hare Airport","11/28/2012","W",8699,2012-11-28,11,"Nov",2012,28,"Wednesday"
"198250",40890,"O'Hare Airport","05/31/2015","U",10057,2015-05-31,5,"May",2015,31,"Sunday"
"198300",40890,"O'Hare Airport","04/25/2016","W",11904,2016-04-25,4,"Apr",2016,25,"Monday"
"198397",40890,"O'Hare Airport","07/03/2011","U",8319,2011-07-03,7,"Jul",2011,3,"Sunday"
"198410",40890,"O'Hare Airport","12/19/2002","W",7952,2002-12-19,12,"Dec",2002,19,"Thursday"
"198423",40890,"O'Hare Airport","08/08/2013","W",11119,2013-08-08,8,"Aug",2013,8,"Thursday"
"198441",40890,"O'Hare Airport","10/17/2015","A",12016,2015-10-17,10,"Oct",2015,17,"Saturday"
"198643",40890,"O'Hare Airport","10/13/2013","U",10698,2013-10-13,10,"Oct",2013,13,"Sunday"
"198718",40890,"O'Hare Airport","08/03/2001","W",11143,2001-08-03,8,"Aug",2001,3,"Friday"
"198896",40890,"O'Hare Airport","04/13/2011","W",8664,2011-04-13,4,"Apr",2011,13,"Wednesday"
"198910",40890,"O'Hare Airport","07/21/2012","A",9204,2012-07-21,7,"Jul",2012,21,"Saturday"
"198951",40890,"O'Hare Airport","06/23/2009","W",8488,2009-06-23,6,"Jun",2009,23,"Tuesday"
"199032",40890,"O'Hare Airport","08/04/2012","A",9979,2012-08-04,8,"Aug",2012,4,"Saturday"
"199486",40890,"O'Hare Airport","08/22/2002","W",8968,2002-08-22,8,"Aug",2002,22,"Thursday"
"199519",40890,"O'Hare Airport","07/16/2004","W",9919,2004-07-16,7,"Jul",2004,16,"Friday"
"199622",40890,"O'Hare Airport","12/17/2015","W",10706,2015-12-17,12,"Dec",2015,17,"Thursday"
"199793",40890,"O'Hare Airport","11/08/2015","U",11633,2015-11-08,11,"Nov",2015,8,"Sunday"
"199906",40890,"O'Hare Airport","08/30/2002","W",5782,2002-08-30,8,"Aug",2002,30,"Friday"
"200157",40890,"O'Hare Airport","03/12/2005","A",6590,2005-03-12,3,"Mar",2005,12,"Saturday"
"200334",40890,"O'Hare Airport","04/04/2014","W",10580,2014-04-04,4,"Apr",2014,4,"Friday"
"200414",40890,"O'Hare Airport","11/21/2015","A",9014,2015-11-21,11,"Nov",2015,21,"Saturday"
"200613",40890,"O'Hare Airport","10/10/2009","A",9204,2009-10-10,10,"Oct",2009,10,"Saturday"
"200832",40890,"O'Hare Airport","04/07/2007","A",6858,2007-04-07,4,"Apr",2007,7,"Saturday"
"200839",40890,"O'Hare Airport","06/08/2012","W",13185,2012-06-08,6,"Jun",2012,8,"Friday"
"200924",40890,"O'Hare Airport","01/15/2009","W",6896,2009-01-15,1,"Jan",2009,15,"Thursday"
"201273",40890,"O'Hare Airport","10/10/2004","U",9742,2004-10-10,10,"Oct",2004,10,"Sunday"
"201357",40890,"O'Hare Airport","04/28/2014","W",9661,2014-04-28,4,"Apr",2014,28,"Monday"
"201587",40890,"O'Hare Airport","09/12/2001","W",3713,2001-09-12,9,"Sep",2001,12,"Wednesday"
"201953",40890,"O'Hare Airport","12/02/2016","W",11397,2016-12-02,12,"Dec",2016,2,"Friday"
"202032",40890,"O'Hare Airport","10/28/2008","W",8181,2008-10-28,10,"Oct",2008,28,"Tuesday"
"202273",40890,"O'Hare Airport","04/15/2005","W",10374,2005-04-15,4,"Apr",2005,15,"Friday"
"202342",40890,"O'Hare Airport","12/28/2007","W",9474,2007-12-28,12,"Dec",2007,28,"Friday"
"202480",40890,"O'Hare Airport","06/09/2001","A",7037,2001-06-09,6,"Jun",2001,9,"Saturday"
"202486",40890,"O'Hare Airport","10/10/2012","W",9488,2012-10-10,10,"Oct",2012,10,"Wednesday"
"202737",40890,"O'Hare Airport","08/21/2016","U",11871,2016-08-21,8,"Aug",2016,21,"Sunday"
"202832",40890,"O'Hare Airport","12/28/2014","U",11587,2014-12-28,12,"Dec",2014,28,"Sunday"
"202962",40890,"O'Hare Airport","06/09/2017","W",15119,2017-06-09,6,"Jun",2017,9,"Friday"
"203225",40890,"O'Hare Airport","09/05/2008","W",9951,2008-09-05,9,"Sep",2008,5,"Friday"
"203723",40890,"O'Hare Airport","04/29/2006","A",7339,2006-04-29,4,"Apr",2006,29,"Saturday"
"203867",40890,"O'Hare Airport","08/22/2001","W",8256,2001-08-22,8,"Aug",2001,22,"Wednesday"
"204001",40890,"O'Hare Airport","05/12/2010","W",7839,2010-05-12,5,"May",2010,12,"Wednesday"
"204228",40890,"O'Hare Airport","01/20/2017","W",9574,2017-01-20,1,"Jan",2017,20,"Friday"
"204316",40890,"O'Hare Airport","01/11/2003","A",5816,2003-01-11,1,"Jan",2003,11,"Saturday"
"204350",40890,"O'Hare Airport","02/22/2002","W",7795,2002-02-22,2,"Feb",2002,22,"Friday"
"204571",40890,"O'Hare Airport","11/20/2006","W",9010,2006-11-20,11,"Nov",2006,20,"Monday"
"204882",40890,"O'Hare Airport","03/15/2006","W",8802,2006-03-15,3,"Mar",2006,15,"Wednesday"
"204992",40890,"O'Hare Airport","03/30/2017","W",10236,2017-03-30,3,"Mar",2017,30,"Thursday"
"205137",40890,"O'Hare Airport","08/10/2009","W",10118,2009-08-10,8,"Aug",2009,10,"Monday"
"205207",40890,"O'Hare Airport","04/23/2013","W",8239,2013-04-23,4,"Apr",2013,23,"Tuesday"
"205232",40890,"O'Hare Airport","06/09/2015","W",11046,2015-06-09,6,"Jun",2015,9,"Tuesday"
"205233",40890,"O'Hare Airport","03/06/2006","W",9577,2006-03-06,3,"Mar",2006,6,"Monday"
"205241",40890,"O'Hare Airport","12/24/2001","W",5029,2001-12-24,12,"Dec",2001,24,"Monday"
"205266",40890,"O'Hare Airport","04/16/2001","W",9386,2001-04-16,4,"Apr",2001,16,"Monday"
"205760",40890,"O'Hare Airport","05/28/2007","U",10508,2007-05-28,5,"May",2007,28,"Monday"
"206192",40890,"O'Hare Airport","09/13/2005","W",9127,2005-09-13,9,"Sep",2005,13,"Tuesday"
"206297",40890,"O'Hare Airport","04/06/2001","W",8826,2001-04-06,4,"Apr",2001,6,"Friday"
"206374",40890,"O'Hare Airport","03/12/2004","W",8992,2004-03-12,3,"Mar",2004,12,"Friday"
"206404",40890,"O'Hare Airport","04/24/2002","W",7443,2002-04-24,4,"Apr",2002,24,"Wednesday"
"206420",40890,"O'Hare Airport","11/10/2014","W",10242,2014-11-10,11,"Nov",2014,10,"Monday"
"206761",40890,"O'Hare Airport","06/05/2004","A",6984,2004-06-05,6,"Jun",2004,5,"Saturday"
"206803",40890,"O'Hare Airport","07/10/2014","W",11804,2014-07-10,7,"Jul",2014,10,"Thursday"
"206876",40890,"O'Hare Airport","04/05/2008","A",6652,2008-04-05,4,"Apr",2008,5,"Saturday"
"207092",40890,"O'Hare Airport","11/26/2014","W",11071,2014-11-26,11,"Nov",2014,26,"Wednesday"
"207499",40890,"O'Hare Airport","03/14/2006","W",8590,2006-03-14,3,"Mar",2006,14,"Tuesday"
"207560",40890,"O'Hare Airport","02/23/2003","U",6196,2003-02-23,2,"Feb",2003,23,"Sunday"
"207925",40890,"O'Hare Airport","12/22/2005","W",8382,2005-12-22,12,"Dec",2005,22,"Thursday"
"208131",40890,"O'Hare Airport","10/07/2004","W",10069,2004-10-07,10,"Oct",2004,7,"Thursday"
"208234",40890,"O'Hare Airport","02/26/2003","W",6857,2003-02-26,2,"Feb",2003,26,"Wednesday"
"208270",40890,"O'Hare Airport","01/10/2015","A",7375,2015-01-10,1,"Jan",2015,10,"Saturday"
"208393",40890,"O'Hare Airport","10/09/2003","W",8940,2003-10-09,10,"Oct",2003,9,"Thursday"
"208603",40890,"O'Hare Airport","03/16/2014","U",8408,2014-03-16,3,"Mar",2014,16,"Sunday"
"208688",40890,"O'Hare Airport","04/16/2008","W",8185,2008-04-16,4,"Apr",2008,16,"Wednesday"
"208698",40890,"O'Hare Airport","03/18/2015","W",9139,2015-03-18,3,"Mar",2015,18,"Wednesday"
"208861",40890,"O'Hare Airport","12/06/2003","A",5796,2003-12-06,12,"Dec",2003,6,"Saturday"
"208924",40890,"O'Hare Airport","09/29/2002","U",7977,2002-09-29,9,"Sep",2002,29,"Sunday"
"208984",40890,"O'Hare Airport","10/04/2004","W",9181,2004-10-04,10,"Oct",2004,4,"Monday"
"209068",40890,"O'Hare Airport","12/28/2010","W",10303,2010-12-28,12,"Dec",2010,28,"Tuesday"
"209237",40890,"O'Hare Airport","09/07/2001","W",10082,2001-09-07,9,"Sep",2001,7,"Friday"
"209422",40890,"O'Hare Airport","01/20/2016","W",8959,2016-01-20,1,"Jan",2016,20,"Wednesday"
"209432",40890,"O'Hare Airport","04/29/2016","W",12298,2016-04-29,4,"Apr",2016,29,"Friday"
"209525",40890,"O'Hare Airport","06/29/2014","U",9601,2014-06-29,6,"Jun",2014,29,"Sunday"
"209685",40890,"O'Hare Airport","05/09/2011","W",9561,2011-05-09,5,"May",2011,9,"Monday"
"209895",40890,"O'Hare Airport","05/21/2015","W",13097,2015-05-21,5,"May",2015,21,"Thursday"
"209951",40890,"O'Hare Airport","05/07/2008","W",8005,2008-05-07,5,"May",2008,7,"Wednesday"
"209990",40890,"O'Hare Airport","01/20/2009","W",7202,2009-01-20,1,"Jan",2009,20,"Tuesday"
"210209",40890,"O'Hare Airport","04/14/2010","W",8009,2010-04-14,4,"Apr",2010,14,"Wednesday"
"210367",40890,"O'Hare Airport","04/11/2013","W",10787,2013-04-11,4,"Apr",2013,11,"Thursday"
"210494",40890,"O'Hare Airport","09/19/2016","W",12707,2016-09-19,9,"Sep",2016,19,"Monday"
"210579",40890,"O'Hare Airport","05/15/2011","U",8513,2011-05-15,5,"May",2011,15,"Sunday"
"210611",40890,"O'Hare Airport","07/26/2015","U",12056,2015-07-26,7,"Jul",2015,26,"Sunday"
"210652",40890,"O'Hare Airport","03/05/2006","U",6847,2006-03-05,3,"Mar",2006,5,"Sunday"
"210674",40890,"O'Hare Airport","07/23/2006","U",9478,2006-07-23,7,"Jul",2006,23,"Sunday"
"210719",40890,"O'Hare Airport","03/25/2004","W",8104,2004-03-25,3,"Mar",2004,25,"Thursday"
"210733",40890,"O'Hare Airport","06/23/2013","U",9943,2013-06-23,6,"Jun",2013,23,"Sunday"
"210793",40890,"O'Hare Airport","09/04/2008","W",8310,2008-09-04,9,"Sep",2008,4,"Thursday"
"211004",40890,"O'Hare Airport","03/31/2002","U",6809,2002-03-31,3,"Mar",2002,31,"Sunday"
"211080",40890,"O'Hare Airport","06/15/2001","W",10356,2001-06-15,6,"Jun",2001,15,"Friday"
"211110",40890,"O'Hare Airport","09/13/2013","W",13016,2013-09-13,9,"Sep",2013,13,"Friday"
"211203",40890,"O'Hare Airport","10/11/2015","U",12981,2015-10-11,10,"Oct",2015,11,"Sunday"
"211224",40890,"O'Hare Airport","03/10/2004","W",7471,2004-03-10,3,"Mar",2004,10,"Wednesday"
"211632",40890,"O'Hare Airport","12/01/2015","W",10496,2015-12-01,12,"Dec",2015,1,"Tuesday"
"211640",40890,"O'Hare Airport","01/13/2011","W",7748,2011-01-13,1,"Jan",2011,13,"Thursday"
"211700",40890,"O'Hare Airport","02/28/2005","W",8440,2005-02-28,2,"Feb",2005,28,"Monday"
"211811",40890,"O'Hare Airport","09/16/2004","W",9103,2004-09-16,9,"Sep",2004,16,"Thursday"
"211885",40890,"O'Hare Airport","12/27/2014","A",9480,2014-12-27,12,"Dec",2014,27,"Saturday"
"211894",40890,"O'Hare Airport","09/26/2009","A",6810,2009-09-26,9,"Sep",2009,26,"Saturday"
"212058",40890,"O'Hare Airport","11/26/2011","A",10019,2011-11-26,11,"Nov",2011,26,"Saturday"
"212579",40890,"O'Hare Airport","03/30/2005","W",7732,2005-03-30,3,"Mar",2005,30,"Wednesday"
"212715",40890,"O'Hare Airport","04/25/2006","W",8605,2006-04-25,4,"Apr",2006,25,"Tuesday"
"212870",40890,"O'Hare Airport","12/01/2005","W",9100,2005-12-01,12,"Dec",2005,1,"Thursday"
"212901",40890,"O'Hare Airport","11/08/2001","W",7330,2001-11-08,11,"Nov",2001,8,"Thursday"
"213117",40890,"O'Hare Airport","07/28/2006","W",13819,2006-07-28,7,"Jul",2006,28,"Friday"
"213193",40890,"O'Hare Airport","12/15/2015","W",10226,2015-12-15,12,"Dec",2015,15,"Tuesday"
"213198",40890,"O'Hare Airport","03/02/2008","U",6806,2008-03-02,3,"Mar",2008,2,"Sunday"
"213262",40890,"O'Hare Airport","05/23/2009","A",8019,2009-05-23,5,"May",2009,23,"Saturday"
"213546",40890,"O'Hare Airport","10/08/2006","U",9691,2006-10-08,10,"Oct",2006,8,"Sunday"
"213669",40890,"O'Hare Airport","05/11/2001","W",9765,2001-05-11,5,"May",2001,11,"Friday"
"213863",40890,"O'Hare Airport","01/24/2013","W",7801,2013-01-24,1,"Jan",2013,24,"Thursday"
"213917",40890,"O'Hare Airport","11/03/2013","U",9532,2013-11-03,11,"Nov",2013,3,"Sunday"
"214047",40890,"O'Hare Airport","09/24/2009","W",9017,2009-09-24,9,"Sep",2009,24,"Thursday"
"214138",40890,"O'Hare Airport","01/23/2016","A",7091,2016-01-23,1,"Jan",2016,23,"Saturday"
"214275",40890,"O'Hare Airport","09/03/2013","W",10810,2013-09-03,9,"Sep",2013,3,"Tuesday"
"214311",40890,"O'Hare Airport","08/05/2006","A",10137,2006-08-05,8,"Aug",2006,5,"Saturday"
"214735",40890,"O'Hare Airport","06/14/2006","W",10274,2006-06-14,6,"Jun",2006,14,"Wednesday"
"214797",40890,"O'Hare Airport","01/20/2002","U",5488,2002-01-20,1,"Jan",2002,20,"Sunday"
"214830",40890,"O'Hare Airport","09/29/2011","W",9632,2011-09-29,9,"Sep",2011,29,"Thursday"
"214943",40890,"O'Hare Airport","11/27/2011","U",13164,2011-11-27,11,"Nov",2011,27,"Sunday"
"215405",40890,"O'Hare Airport","05/30/2014","W",12211,2014-05-30,5,"May",2014,30,"Friday"
"215447",40890,"O'Hare Airport","01/16/2017","W",9731,2017-01-16,1,"Jan",2017,16,"Monday"
"215630",40890,"O'Hare Airport","02/02/2004","W",7552,2004-02-02,2,"Feb",2004,2,"Monday"
"215718",40890,"O'Hare Airport","10/30/2001","W",6529,2001-10-30,10,"Oct",2001,30,"Tuesday"
"216078",40890,"O'Hare Airport","08/09/2015","U",11732,2015-08-09,8,"Aug",2015,9,"Sunday"
"216089",40890,"O'Hare Airport","01/06/2007","A",7024,2007-01-06,1,"Jan",2007,6,"Saturday"
"216327",40890,"O'Hare Airport","06/21/2017","W",11689,2017-06-21,6,"Jun",2017,21,"Wednesday"
"216352",40890,"O'Hare Airport","10/28/2004","W",9102,2004-10-28,10,"Oct",2004,28,"Thursday"
"216497",40890,"O'Hare Airport","02/25/2002","W",7478,2002-02-25,2,"Feb",2002,25,"Monday"
"216594",40890,"O'Hare Airport","08/28/2011","U",9024,2011-08-28,8,"Aug",2011,28,"Sunday"
"216601",40890,"O'Hare Airport","11/13/2007","W",8298,2007-11-13,11,"Nov",2007,13,"Tuesday"
"216626",40890,"O'Hare Airport","05/07/2017","U",9324,2017-05-07,5,"May",2017,7,"Sunday"
"216915",40890,"O'Hare Airport","08/23/2008","A",7508,2008-08-23,8,"Aug",2008,23,"Saturday"
"217009",40890,"O'Hare Airport","05/21/2007","W",10417,2007-05-21,5,"May",2007,21,"Monday"
"217037",40890,"O'Hare Airport","12/18/2014","W",9499,2014-12-18,12,"Dec",2014,18,"Thursday"
"217188",40890,"O'Hare Airport","09/22/2017","W",13735,2017-09-22,9,"Sep",2017,22,"Friday"
"217410",40890,"O'Hare Airport","06/11/2003","W",7881,2003-06-11,6,"Jun",2003,11,"Wednesday"
"217905",40890,"O'Hare Airport","04/23/2010","W",9395,2010-04-23,4,"Apr",2010,23,"Friday"
