"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
"221249",40350,"UIC-Halsted","01/21/2005","W",5681,2005-01-21,1,"Jan",2005,21,"Friday"
"221341",40350,"UIC-Halsted","08/31/2015","W",8333,2015-08-31,8,"Aug",2015,31,"Monday"
"221383",40350,"UIC-Halsted","06/16/2003","W",3205,2003-06-16,6,"Jun",2003,16,"Monday"
"221682",40350,"UIC-Halsted","09/21/2013","A",2518,2013-09-21,9,"Sep",2013,21,"Saturday"
"221793",40350,"UIC-Halsted","01/10/2008","W",2598,2008-01-10,1,"Jan",2008,10,"Thursday"
"221917",40350,"UIC-Halsted","10/12/2014","U",5932,2014-10-12,10,"Oct",2014,12,"Sunday"
"221968",40350,"UIC-Halsted","06/11/2007","W",3331,2007-06-11,6,"Jun",2007,11,"Monday"
"222003",40350,"UIC-Halsted","10/02/2015","W",8249,2015-10-02,10,"Oct",2015,2,"Friday"
"222382",40350,"UIC-Halsted","01/01/2017","U",997,2017-01-01,1,"Jan",2017,1,"Sunday"
"222411",40350,"UIC-Halsted","04/09/2009","W",5503,2009-04-09,4,"Apr",2009,9,"Thursday"
"222810",40350,"UIC-Halsted","05/29/2013","W",3622,2013-05-29,5,"May",2013,29,"Wednesday"
"222831",40350,"UIC-Halsted","07/03/2010","A",1422,2010-07-03,7,"Jul",2010,3,"Saturday"
"222952",40350,"UIC-Halsted","10/25/2010","W",7113,2010-10-25,10,"Oct",2010,25,"Monday"
"223135",40350,"UIC-Halsted","08/08/2002","W",2603,2002-08-08,8,"Aug",2002,8,"Thursday"
"223191",40350,"UIC-Halsted","06/25/2007","W",3206,2007-06-25,6,"Jun",2007,25,"Monday"
"223259",40350,"UIC-Halsted","10/20/2011","W",7853,2011-10-20,10,"Oct",2011,20,"Thursday"
"223382",40350,"UIC-Halsted","06/03/2007","U",855,2007-06-03,6,"Jun",2007,3,"Sunday"
"223590",40350,"UIC-Halsted","07/06/2005","W",3764,2005-07-06,7,"Jul",2005,6,"Wednesday"
"223640",40350,"UIC-Halsted","10/30/2003","W",6890,2003-10-30,10,"Oct",2003,30,"Thursday"
"223816",40350,"UIC-Halsted","11/14/2009","A",1902,2009-11-14,11,"Nov",2009,14,"Saturday"
"223835",40350,"UIC-Halsted","08/26/2013","W",7586,2013-08-26,8,"Aug",2013,26,"Monday"
"223934",40350,"UIC-Halsted","12/15/2010","W",3038,2010-12-15,12,"Dec",2010,15,"Wednesday"
"224176",40350,"UIC-Halsted","01/03/2010","U",542,2010-01-03,1,"Jan",2010,3,"Sunday"
"224349",40350,"UIC-Halsted","08/05/2014","W",3632,2014-08-05,8,"Aug",2014,5,"Tuesday"
"224520",40350,"UIC-Halsted","03/27/2007","W",2446,2007-03-27,3,"Mar",2007,27,"Tuesday"
"224904",40350,"UIC-Halsted","09/25/2012","W",7932,2012-09-25,9,"Sep",2012,25,"Tuesday"
"225132",40350,"UIC-Halsted","11/25/2010","U",872,2010-11-25,11,"Nov",2010,25,"Thursday"
"225193",40350,"UIC-Halsted","09/17/2017","U",1713,2017-09-17,9,"Sep",2017,17,"Sunday"
"225241",40350,"UIC-Halsted","07/11/2009","A",1202,2009-07-11,7,"Jul",2009,11,"Saturday"
"225349",40350,"UIC-Halsted","03/04/2016","W",7205,2016-03-04,3,"Mar",2016,4,"Friday"
"225382",40350,"UIC-Halsted","12/22/2014","W",2120,2014-12-22,12,"Dec",2014,22,"Monday"
"226166",40350,"UIC-Halsted","01/24/2010","U",931,2010-01-24,1,"Jan",2010,24,"Sunday"
"226196",40350,"UIC-Halsted","01/20/2007","A",1557,2007-01-20,1,"Jan",2007,20,"Saturday"
"226380",40350,"UIC-Halsted","12/26/2001","W",1172,2001-12-26,12,"Dec",2001,26,"Wednesday"
"226419",40350,"UIC-Halsted","12/29/2016","W",1738,2016-12-29,12,"Dec",2016,29,"Thursday"
"226591",40350,"UIC-Halsted","03/05/2010","W",5622,2010-03-05,3,"Mar",2010,5,"Friday"
"226597",40350,"UIC-Halsted","12/23/2011","W",1899,2011-12-23,12,"Dec",2011,23,"Friday"
"226850",40350,"UIC-Halsted","09/09/2014","W",8043,2014-09-09,9,"Sep",2014,9,"Tuesday"
"227289",40350,"UIC-Halsted","04/05/2003","A",1556,2003-04-05,4,"Apr",2003,5,"Saturday"
"227332",40350,"UIC-Halsted","08/26/2004","W",6955,2004-08-26,8,"Aug",2004,26,"Thursday"
"227446",40350,"UIC-Halsted","03/26/2010","W",2593,2010-03-26,3,"Mar",2010,26,"Friday"
"227474",40350,"UIC-Halsted","08/28/2001","W",6442,2001-08-28,8,"Aug",2001,28,"Tuesday"
"227494",40350,"UIC-Halsted","11/30/2002","A",925,2002-11-30,11,"Nov",2002,30,"Saturday"
"227498",40350,"UIC-Halsted","06/20/2009","A",1366,2009-06-20,6,"Jun",2009,20,"Saturday"
"227519",40350,"UIC-Halsted","04/23/2009","W",5671,2009-04-23,4,"Apr",2009,23,"Thursday"
"227593",40350,"UIC-Halsted","03/29/2009","U",948,2009-03-29,3,"Mar",2009,29,"Sunday"
"227841",40350,"UIC-Halsted","02/11/2008","W",5330,2008-02-11,2,"Feb",2008,11,"Monday"
"227931",40350,"UIC-Halsted","04/10/2017","W",6729,2017-04-10,4,"Apr",2017,10,"Monday"
"228372",40350,"UIC-Halsted","03/25/2004","W",2695,2004-03-25,3,"Mar",2004,25,"Thursday"
"228420",40350,"UIC-Halsted","06/22/2007","W",3084,2007-06-22,6,"Jun",2007,22,"Friday"
"228612",40350,"UIC-Halsted","03/09/2014","U",1674,2014-03-09,3,"Mar",2014,9,"Sunday"
"228937",40350,"UIC-Halsted","03/23/2014","U",1388,2014-03-23,3,"Mar",2014,23,"Sunday"
"229021",40350,"UIC-Halsted","09/26/2010","U",1642,2010-09-26,9,"Sep",2010,26,"Sunday"
"229156",40350,"UIC-Halsted","11/30/2006","W",5963,2006-11-30,11,"Nov",2006,30,"Thursday"
"229344",40350,"UIC-Halsted","05/12/2014","W",3610,2014-05-12,5,"May",2014,12,"Monday"
"229451",40350,"UIC-Halsted","11/28/2006","W",6029,2006-11-28,11,"Nov",2006,28,"Tuesday"
"229479",40350,"UIC-Halsted","11/28/2014","W",1432,2014-11-28,11,"Nov",2014,28,"Friday"
"229628",40350,"UIC-Halsted","08/27/2011","A",3338,2011-08-27,8,"Aug",2011,27,"Saturday"
"229837",40350,"UIC-Halsted","11/29/2001","W",5312,2001-11-29,11,"Nov",2001,29,"Thursday"
"230121",40350,"UIC-Halsted","06/04/2016","A",1580,2016-06-04,6,"Jun",2016,4,"Saturday"
"230409",40350,"UIC-Halsted","08/20/2002","W",2915,2002-08-20,8,"Aug",2002,20,"Tuesday"
"230523",40350,"UIC-Halsted","12/02/2003","W",6249,2003-12-02,12,"Dec",2003,2,"Tuesday"
"230703",40350,"UIC-Halsted","03/02/2010","W",5976,2010-03-02,3,"Mar",2010,2,"Tuesday"
"230894",40350,"UIC-Halsted","06/28/2010","W",3484,2010-06-28,6,"Jun",2010,28,"Monday"
"230908",40350,"UIC-Halsted","10/06/2003","W",6753,2003-10-06,10,"Oct",2003,6,"Monday"
"230993",40350,"UIC-Halsted","01/12/2008","A",1099,2008-01-12,1,"Jan",2008,12,"Saturday"
"231580",40350,"UIC-Halsted","10/09/2003","W",7264,2003-10-09,10,"Oct",2003,9,"Thursday"
"231624",40350,"UIC-Halsted","01/23/2012","W",7266,2012-01-23,1,"Jan",2012,23,"Monday"
"231686",40350,"UIC-Halsted","12/26/2010","U",595,2010-12-26,12,"Dec",2010,26,"Sunday"
"232121",40350,"UIC-Halsted","11/21/2012","W",6651,2012-11-21,11,"Nov",2012,21,"Wednesday"
"232505",40350,"UIC-Halsted","01/26/2016","W",7618,2016-01-26,1,"Jan",2016,26,"Tuesday"
"232539",40350,"UIC-Halsted","10/30/2004","A",1694,2004-10-30,10,"Oct",2004,30,"Saturday"
"233205",40350,"UIC-Halsted","06/15/2006","W",3624,2006-06-15,6,"Jun",2006,15,"Thursday"
"233286",40350,"UIC-Halsted","04/25/2008","W",5825,2008-04-25,4,"Apr",2008,25,"Friday"
"233418",40350,"UIC-Halsted","07/09/2006","U",942,2006-07-09,7,"Jul",2006,9,"Sunday"
"233487",40350,"UIC-Halsted","11/05/2006","U",1253,2006-11-05,11,"Nov",2006,5,"Sunday"
"233626",40350,"UIC-Halsted","01/05/2001","W",2145,2001-01-05,1,"Jan",2001,5,"Friday"
"233901",40350,"UIC-Halsted","02/26/2009","W",5705,2009-02-26,2,"Feb",2009,26,"Thursday"
"233919",40350,"UIC-Halsted","06/29/2017","W",4012,2017-06-29,6,"Jun",2017,29,"Thursday"
"234036",40350,"UIC-Halsted","09/03/2012","U",1805,2012-09-03,9,"Sep",2012,3,"Monday"
"234164",40350,"UIC-Halsted","03/07/2011","W",6624,2011-03-07,3,"Mar",2011,7,"Monday"
"234260",40350,"UIC-Halsted","03/17/2005","W",5899,2005-03-17,3,"Mar",2005,17,"Thursday"
"234365",40350,"UIC-Halsted","05/11/2017","W",3414,2017-05-11,5,"May",2017,11,"Thursday"
"234392",40350,"UIC-Halsted","10/01/2012","W",7991,2012-10-01,10,"Oct",2012,1,"Monday"
"234633",40350,"UIC-Halsted","04/02/2007","W",4870,2007-04-02,4,"Apr",2007,2,"Monday"
"234726",40350,"UIC-Halsted","07/08/2002","W",3377,2002-07-08,7,"Jul",2002,8,"Monday"
"235152",40350,"UIC-Halsted","10/13/2013","U",6927,2013-10-13,10,"Oct",2013,13,"Sunday"
"235265",40350,"UIC-Halsted","07/16/2015","W",3955,2015-07-16,7,"Jul",2015,16,"Thursday"
"235370",40350,"UIC-Halsted","12/22/2009","W",2018,2009-12-22,12,"Dec",2009,22,"Tuesday"
"235534",40350,"UIC-Halsted","05/07/2002","W",2692,2002-05-07,5,"May",2002,7,"Tuesday"
"235721",40350,"UIC-Halsted","10/13/2008","W",6497,2008-10-13,10,"Oct",2008,13,"Monday"
"235784",40350,"UIC-Halsted","11/11/2003","W",6561,2003-11-11,11,"Nov",2003,11,"Tuesday"
"235985",40350,"UIC-Halsted","04/13/2012","W",6870,2012-04-13,4,"Apr",2012,13,"Friday"
"235989",40350,"UIC-Halsted","10/13/2014","W",7747,2014-10-13,10,"Oct",2014,13,"Monday"
"236012",40350,"UIC-Halsted","03/30/2013","A",1780,2013-03-30,3,"Mar",2013,30,"Saturday"
"236052",40350,"UIC-Halsted","08/07/2006","W",2457,2006-08-07,8,"Aug",2006,7,"Monday"
"236141",40350,"UIC-Halsted","06/23/2001","A",851,2001-06-23,6,"Jun",2001,23,"Saturday"
"236243",40350,"UIC-Halsted","08/09/2004","W",2312,2004-08-09,8,"Aug",2004,9,"Monday"
"236406",40350,"UIC-Halsted","10/20/2014","W",7764,2014-10-20,10,"Oct",2014,20,"Monday"
"236664",40350,"UIC-Halsted","11/02/2004","W",6467,2004-11-02,11,"Nov",2004,2,"Tuesday"
"237054",40350,"UIC-Halsted","02/14/2017","W",7258,2017-02-14,2,"Feb",2017,14,"Tuesday"
"237140",40350,"UIC-Halsted","09/04/2015","W",8264,2015-09-04,9,"Sep",2015,4,"Friday"
"237374",40350,"UIC-Halsted","03/13/2016","U",1426,2016-03-13,3,"Mar",2016,13,"Sunday"
"237416",40350,"UIC-Halsted","05/07/2014","W",5749,2014-05-07,5,"May",2014,7,"Wednesday"
"237550",40350,"UIC-Halsted","11/09/2009","W",5938,2009-11-09,11,"Nov",2009,9,"Monday"
"237577",40350,"UIC-Halsted","06/10/2010","W",3038,2010-06-10,6,"Jun",2010,10,"Thursday"
"237697",40350,"UIC-Halsted","06/06/2009","A",1144,2009-06-06,6,"Jun",2009,6,"Saturday"
"237774",40350,"UIC-Halsted","11/20/2012","W",7770,2012-11-20,11,"Nov",2012,20,"Tuesday"
"237892",40350,"UIC-Halsted","07/21/2005","W",3342,2005-07-21,7,"Jul",2005,21,"Thursday"
"237943",40350,"UIC-Halsted","01/14/2004","W",6420,2004-01-14,1,"Jan",2004,14,"Wednesday"
"238115",40350,"UIC-Halsted","01/23/2013","W",7133,2013-01-23,1,"Jan",2013,23,"Wednesday"
"238203",40350,"UIC-Halsted","05/14/2001","W",2157,2001-05-14,5,"May",2001,14,"Monday"
"238235",40350,"UIC-Halsted","04/21/2017","W",6910,2017-04-21,4,"Apr",2017,21,"Friday"
"238410",40350,"UIC-Halsted","08/04/2006","W",2649,2006-08-04,8,"Aug",2006,4,"Friday"
"238432",40350,"UIC-Halsted","05/04/2007","W",5186,2007-05-04,5,"May",2007,4,"Friday"
"238507",40350,"UIC-Halsted","10/11/2010","W",7040,2010-10-11,10,"Oct",2010,11,"Monday"
"238524",40350,"UIC-Halsted","06/25/2001","W",2920,2001-06-25,6,"Jun",2001,25,"Monday"
"238530",40350,"UIC-Halsted","11/19/2004","W",6202,2004-11-19,11,"Nov",2004,19,"Friday"
"238903",40350,"UIC-Halsted","08/15/2005","W",2620,2005-08-15,8,"Aug",2005,15,"Monday"
"238986",40350,"UIC-Halsted","06/05/2017","W",3390,2017-06-05,6,"Jun",2017,5,"Monday"
"239296",40350,"UIC-Halsted","01/27/2003","W",6002,2003-01-27,1,"Jan",2003,27,"Monday"
"239486",40350,"UIC-Halsted","10/22/2012","W",7831,2012-10-22,10,"Oct",2012,22,"Monday"
"239619",40350,"UIC-Halsted","04/22/2011","W",5966,2011-04-22,4,"Apr",2011,22,"Friday"
"239682",40350,"UIC-Halsted","05/26/2017","W",3128,2017-05-26,5,"May",2017,26,"Friday"
"239689",40350,"UIC-Halsted","06/19/2001","W",2965,2001-06-19,6,"Jun",2001,19,"Tuesday"
"239800",40350,"UIC-Halsted","02/26/2013","W",7227,2013-02-26,2,"Feb",2013,26,"Tuesday"
"239821",40350,"UIC-Halsted","02/07/2016","U",1557,2016-02-07,2,"Feb",2016,7,"Sunday"
"240067",40350,"UIC-Halsted","02/03/2007","A",1231,2007-02-03,2,"Feb",2007,3,"Saturday"
"240072",40350,"UIC-Halsted","03/13/2006","W",5891,2006-03-13,3,"Mar",2006,13,"Monday"
"240182",40350,"UIC-Halsted","08/27/2017","U",2367,2017-08-27,8,"Aug",2017,27,"Sunday"
"240368",40350,"UIC-Halsted","06/20/2016","W",3812,2016-06-20,6,"Jun",2016,20,"Monday"
"240406",40350,"UIC-Halsted","09/07/2011","W",8211,2011-09-07,9,"Sep",2011,7,"Wednesday"
"240592",40350,"UIC-Halsted","06/09/2002","U",725,2002-06-09,6,"Jun",2002,9,"Sunday"
"240699",40350,"UIC-Halsted","07/24/2014","W",4742,2014-07-24,7,"Jul",2014,24,"Thursday"
"240709",40350,"UIC-Halsted","06/11/2017","U",1602,2017-06-11,6,"Jun",2017,11,"Sunday"
"241119",40350,"UIC-Halsted","08/07/2012","W",3118,2012-08-07,8,"Aug",2012,7,"Tuesday"
"241183",40350,"UIC-Halsted","03/06/2017","W",6886,2017-03-06,3,"Mar",2017,6,"Monday"
"241385",40350,"UIC-Halsted","02/28/2005","W",5687,2005-02-28,2,"Feb",2005,28,"Monday"
"241433",40350,"UIC-Halsted","04/25/2006","W",6047,2006-04-25,4,"Apr",2006,25,"Tuesday"
"241559",40350,"UIC-Halsted","10/22/2008","W",6836,2008-10-22,10,"Oct",2008,22,"Wednesday"
"241749",40350,"UIC-Halsted","12/22/2016","W",2371,2016-12-22,12,"Dec",2016,22,"Thursday"
"242095",40350,"UIC-Halsted","03/05/2017","U",1488,2017-03-05,3,"Mar",2017,5,"Sunday"
"242140",40350,"UIC-Halsted","01/11/2016","W",7331,2016-01-11,1,"Jan",2016,11,"Monday"
"242603",40350,"UIC-Halsted","06/01/2013","A",2201,2013-06-01,6,"Jun",2013,1,"Saturday"
"242880",40350,"UIC-Halsted","09/26/2007","W",6547,2007-09-26,9,"Sep",2007,26,"Wednesday"
"242934",40350,"UIC-Halsted","07/30/2003","W",2880,2003-07-30,7,"Jul",2003,30,"Wednesday"
"243090",40350,"UIC-Halsted","10/07/2008","W",6824,2008-10-07,10,"Oct",2008,7,"Tuesday"
"243155",40350,"UIC-Halsted","01/30/2003","W",6419,2003-01-30,1,"Jan",2003,30,"Thursday"
"243190",40350,"UIC-Halsted","11/23/2011","W",6194,2011-11-23,11,"Nov",2011,23,"Wednesday"
"243285",40350,"UIC-Halsted","01/18/2017","W",7587,2017-01-18,1,"Jan",2017,18,"Wednesday"
"243350",40350,"UIC-Halsted","01/03/2002","W",2300,2002-01-03,1,"Jan",2002,3,"Thursday"
"243447",40350,"UIC-Halsted","05/28/2006","U",908,2006-05-28,5,"May",2006,28,"Sunday"
"243591",40350,"UIC-Halsted","09/27/2012","W",8130,2012-09-27,9,"Sep",2012,27,"Thursday"
"244064",40350,"UIC-Halsted","01/20/2008","U",698,2008-01-20,1,"Jan",2008,20,"Sunday"
"244165",40350,"UIC-Halsted","06/28/2005","W",3775,2005-06-28,6,"Jun",2005,28,"Tuesday"
"244251",40350,"UIC-Halsted","03/02/2014","U",1520,2014-03-02,3,"Mar",2014,2,"Sunday"
"244399",40350,"UIC-Halsted","12/15/2013","U",1302,2013-12-15,12,"Dec",2013,15,"Sunday"
"244704",40350,"UIC-Halsted","02/18/2008","W",4963,2008-02-18,2,"Feb",2008,18,"Monday"
"244718",40350,"UIC-Halsted","06/11/2010","W",3502,2010-06-11,6,"Jun",2010,11,"Friday"
"244736",40350,"UIC-Halsted","07/05/2017","W",3588,2017-07-05,7,"Jul",2017,5,"Wednesday"
"244950",40350,"UIC-Halsted","05/30/2012","W",3455,2012-05-30,5,"May",2012,30,"Wednesday"
"245380",40350,"UIC-Halsted","05/15/2002","W",2534,2002-05-15,5,"May",2002,15,"Wednesday"
"245439",40350,"UIC-Halsted","05/31/2009","U",838,2009-05-31,5,"May",2009,31,"Sunday"
"245637",40350,"UIC-Halsted","01/11/2010","W",5469,2010-01-11,1,"Jan",2010,11,"Monday"
"245738",40350,"UIC-Halsted","07/25/2002","W",3323,2002-07-25,7,"Jul",2002,25,"Thursday"
"246119",40350,"UIC-Halsted","10/17/2014","W",8053,2014-10-17,10,"Oct",2014,17,"Friday"
"246385",40350,"UIC-Halsted","05/20/2008","W",2902,2008-05-20,5,"May",2008,20,"Tuesday"
"246436",40350,"UIC-Halsted","07/25/2004","U",899,2004-07-25,7,"Jul",2004,25,"Sunday"
"246524",40350,"UIC-Halsted","12/07/2006","W",5544,2006-12-07,12,"Dec",2006,7,"Thursday"
"246545",40350,"UIC-Halsted","03/04/2008","W",5690,2008-03-04,3,"Mar",2008,4,"Tuesday"
"246644",40350,"UIC-Halsted","10/29/2003","W",6982,2003-10-29,10,"Oct",2003,29,"Wednesday"
"246684",40350,"UIC-Halsted","01/07/2012","A",1681,2012-01-07,1,"Jan",2012,7,"Saturday"
"246774",40350,"UIC-Halsted","05/16/2014","W",3363,2014-05-16,5,"May",2014,16,"Friday"
"246824",40350,"UIC-Halsted","06/02/2005","W",3578,2005-06-02,6,"Jun",2005,2,"Thursday"
"246914",40350,"UIC-Halsted","01/31/2008","W",5945,2008-01-31,1,"Jan",2008,31,"Thursday"
"246981",40350,"UIC-Halsted","09/25/2004","A",1720,2004-09-25,9,"Sep",2004,25,"Saturday"
"247171",40350,"UIC-Halsted","09/21/2004","W",6934,2004-09-21,9,"Sep",2004,21,"Tuesday"
"247240",40350,"UIC-Halsted","09/12/2016","W",8277,2016-09-12,9,"Sep",2016,12,"Monday"
"247648",40350,"UIC-Halsted","01/14/2007","U",820,2007-01-14,1,"Jan",2007,14,"Sunday"
"247679",40350,"UIC-Halsted","04/18/2009","A",2133,2009-04-18,4,"Apr",2009,18,"Saturday"
"247716",40350,"UIC-Halsted","05/15/2011","U",1267,2011-05-15,5,"May",2011,15,"Sunday"
"247877",40350,"UIC-Halsted","07/12/2002","W",3328,2002-07-12,7,"Jul",2002,12,"Friday"
"248333",40350,"UIC-Halsted","05/22/2016","U",1287,2016-05-22,5,"May",2016,22,"Sunday"
"248365",40350,"UIC-Halsted","03/17/2002","U",878,2002-03-17,3,"Mar",2002,17,"Sunday"
"248516",40350,"UIC-Halsted","08/03/2003","U",1062,2003-08-03,8,"Aug",2003,3,"Sunday"
"248704",40350,"UIC-Halsted","04/13/2004","W",5550,2004-04-13,4,"Apr",2004,13,"Tuesday"
"248729",40350,"UIC-Halsted","11/13/2008","W",6805,2008-11-13,11,"Nov",2008,13,"Thursday"
"248902",40350,"UIC-Halsted","07/27/2001","W",2445,2001-07-27,7,"Jul",2001,27,"Friday"
"249006",40350,"UIC-Halsted","09/16/2010","W",7665,2010-09-16,9,"Sep",2010,16,"Thursday"
"249194",40350,"UIC-Halsted","09/26/2003","W",6561,2003-09-26,9,"Sep",2003,26,"Friday"
"249419",40350,"UIC-Halsted","09/02/2010","W",7713,2010-09-02,9,"Sep",2010,2,"Thursday"
"249568",40350,"UIC-Halsted","09/09/2010","W",7823,2010-09-09,9,"Sep",2010,9,"Thursday"
"249695",40350,"UIC-Halsted","01/07/2009","W",2880,2009-01-07,1,"Jan",2009,7,"Wednesday"
"249720",40350,"UIC-Halsted","04/27/2011","W",6518,2011-04-27,4,"Apr",2011,27,"Wednesday"
"249813",40350,"UIC-Halsted","12/14/2002","A",1457,2002-12-14,12,"Dec",2002,14,"Saturday"
"249903",40350,"UIC-Halsted","12/08/2015","W",5894,2015-12-08,12,"Dec",2015,8,"Tuesday"
"249980",40350,"UIC-Halsted","05/04/2005","W",4472,2005-05-04,5,"May",2005,4,"Wednesday"
"250306",40350,"UIC-Halsted","03/14/2009","A",2401,2009-03-14,3,"Mar",2009,14,"Saturday"
"250371",40350,"UIC-Halsted","07/05/2016","W",3513,2016-07-05,7,"Jul",2016,5,"Tuesday"
"250789",40350,"UIC-Halsted","11/29/2009","U",962,2009-11-29,11,"Nov",2009,29,"Sunday"
"250835",40350,"UIC-Halsted","06/15/2008","U",956,2008-06-15,6,"Jun",2008,15,"Sunday"
"250914",40350,"UIC-Halsted","08/22/2009","A",2210,2009-08-22,8,"Aug",2009,22,"Saturday"
"251077",40350,"UIC-Halsted","04/01/2016","W",7308,2016-04-01,4,"Apr",2016,1,"Friday"
"251080",40350,"UIC-Halsted","02/12/2005","A",1589,2005-02-12,2,"Feb",2005,12,"Saturday"
"251302",40350,"UIC-Halsted","07/06/2017","W",3831,2017-07-06,7,"Jul",2017,6,"Thursday"
"251953",40350,"UIC-Halsted","06/12/2016","U",1418,2016-06-12,6,"Jun",2016,12,"Sunday"
"251964",40350,"UIC-Halsted","10/01/2007","W",6253,2007-10-01,10,"Oct",2007,1,"Monday"
"251983",40350,"UIC-Halsted","03/12/2016","A",3256,2016-03-12,3,"Mar",2016,12,"Saturday"
"251994",40350,"UIC-Halsted","10/15/2012","W",7886,2012-10-15,10,"Oct",2012,15,"Monday"
"252016",40350,"UIC-Halsted","09/29/2010","W",7130,2010-09-29,9,"Sep",2010,29,"Wednesday"
"252217",40350,"UIC-Halsted","11/07/2005","W",6729,2005-11-07,11,"Nov",2005,7,"Monday"
"252359",40350,"UIC-Halsted","12/06/2014","A",2445,2014-12-06,12,"Dec",2014,6,"Saturday"
"252384",40350,"UIC-Halsted","09/14/2007","W",6458,2007-09-14,9,"Sep",2007,14,"Friday"
"252544",40350,"UIC-Halsted","04/09/2011","A",2935,2011-04-09,4,"Apr",2011,9,"Saturday"
"252568",40350,"UIC-Halsted","08/01/2009","A",1262,2009-08-01,8,"Aug",2009,1,"Saturday"
"252600",40350,"UIC-Halsted","03/23/2010","W",2467,2010-03-23,3,"Mar",2010,23,"Tuesday"
"252717",40350,"UIC-Halsted","01/23/2004","W",5376,2004-01-23,1,"Jan",2004,23,"Friday"
"252798",40350,"UIC-Halsted","09/14/2001","W",5864,2001-09-14,9,"Sep",2001,14,"Friday"
"252836",40350,"UIC-Halsted","07/26/2008","A",1570,2008-07-26,7,"Jul",2008,26,"Saturday"
"252968",40350,"UIC-Halsted","01/01/2005","U",604,2005-01-01,1,"Jan",2005,1,"Saturday"
"252980",40350,"UIC-Halsted","05/10/2003","A",1420,2003-05-10,5,"May",2003,10,"Saturday"
"253136",40350,"UIC-Halsted","10/02/2012","W",8129,2012-10-02,10,"Oct",2012,2,"Tuesday"
"253160",40350,"UIC-Halsted","02/20/2001","W",4447,2001-02-20,2,"Feb",2001,20,"Tuesday"
"253179",40350,"UIC-Halsted","10/19/2002","A",1919,2002-10-19,10,"Oct",2002,19,"Saturday"
"253308",40350,"UIC-Halsted","11/07/2001","W",5937,2001-11-07,11,"Nov",2001,7,"Wednesday"
"253324",40350,"UIC-Halsted","10/26/2012","W",7462,2012-10-26,10,"Oct",2012,26,"Friday"
"253402",40350,"UIC-Halsted","11/13/2009","W",5973,2009-11-13,11,"Nov",2009,13,"Friday"
"253537",40350,"UIC-Halsted","12/31/2006","U",972,2006-12-31,12,"Dec",2006,31,"Sunday"
"254059",40350,"UIC-Halsted","10/14/2009","W",6533,2009-10-14,10,"Oct",2009,14,"Wednesday"
"254287",40350,"UIC-Halsted","05/22/2004","A",1232,2004-05-22,5,"May",2004,22,"Saturday"
"254308",40350,"UIC-Halsted","05/28/2005","A",1103,2005-05-28,5,"May",2005,28,"Saturday"
"254339",40350,"UIC-Halsted","03/24/2010","W",2527,2010-03-24,3,"Mar",2010,24,"Wednesday"
"254379",40350,"UIC-Halsted","11/07/2002","W",6760,2002-11-07,11,"Nov",2002,7,"Thursday"
"254469",40350,"UIC-Halsted","12/22/2002","U",601,2002-12-22,12,"Dec",2002,22,"Sunday"
"254530",40350,"UIC-Halsted","11/10/2017","W",7750,2017-11-10,11,"Nov",2017,10,"Friday"
"254686",40350,"UIC-Halsted","11/04/2014","W",7561,2014-11-04,11,"Nov",2014,4,"Tuesday"
"254696",40350,"UIC-Halsted","07/02/2009","W",3439,2009-07-02,7,"Jul",2009,2,"Thursday"
"254951",40350,"UIC-Halsted","05/05/2004","W",4396,2004-05-05,5,"May",2004,5,"Wednesday"
"255004",40350,"UIC-Halsted","08/02/2014","A",1787,2014-08-02,8,"Aug",2014,2,"Saturday"
"255214",40350,"UIC-Halsted","11/12/2005","A",1901,2005-11-12,11,"Nov",2005,12,"Saturday"
"255437",40350,"UIC-Halsted","05/24/2013","W",3539,2013-05-24,5,"May",2013,24,"Friday"
"255513",40350,"UIC-Halsted","01/09/2008","W",2472,2008-01-09,1,"Jan",2008,9,"Wednesday"
"255672",40350,"UIC-Halsted","02/09/2003","U",897,2003-02-09,2,"Feb",2003,9,"Sunday"
"255765",40350,"UIC-Halsted","05/01/2013","W",6994,2013-05-01,5,"May",2013,1,"Wednesday"
"255782",40350,"UIC-Halsted","07/24/2009","W",3046,2009-07-24,7,"Jul",2009,24,"Friday"
"255808",40350,"UIC-Halsted","05/05/2013","U",1880,2013-05-05,5,"May",2013,5,"Sunday"
"255817",40350,"UIC-Halsted","01/22/2004","W",5679,2004-01-22,1,"Jan",2004,22,"Thursday"
"255837",40350,"UIC-Halsted","12/30/2013","W",1800,2013-12-30,12,"Dec",2013,30,"Monday"
"255986",40350,"UIC-Halsted","02/04/2017","A",1916,2017-02-04,2,"Feb",2017,4,"Saturday"
"256123",40350,"UIC-Halsted","10/07/2017","A",2338,2017-10-07,10,"Oct",2017,7,"Saturday"
"256162",40350,"UIC-Halsted","11/25/2003","W",6394,2003-11-25,11,"Nov",2003,25,"Tuesday"
"256240",40350,"UIC-Halsted","11/24/2009","W",6183,2009-11-24,11,"Nov",2009,24,"Tuesday"
"256383",40350,"UIC-Halsted","12/28/2014","U",748,2014-12-28,12,"Dec",2014,28,"Sunday"
"256472",40350,"UIC-Halsted","02/17/2016","W",7516,2016-02-17,2,"Feb",2016,17,"Wednesday"
"256779",40350,"UIC-Halsted","11/23/2012","W",1452,2012-11-23,11,"Nov",2012,23,"Friday"
